cycle,Population_size,Deleterious_muts,Beneficial_muts,Mean_fitness,Intrinsic_fitness
39801,372,5592,208,0.478425,0.177974
39901,400,5719,206,0.521934,0.208774
40001,404,5716,202,0.531232,0.214618
40101,373,5724,204,0.487703,0.181913
40201,413,5672,207,0.49421,0.204109
40301,430,5722,207,0.483174,0.207765
40401,403,5743,207,0.49575,0.199787
40501,397,5606,203,0.494085,0.196152
40601,372,5664,213,0.498477,0.185434
40701,394,5709,209,0.513701,0.202398
40801,396,5674,212,0.48474,0.191957
40901,432,5798,209,0.480876,0.207738
41001,378,5682,203,0.478483,0.180867
41101,377,5742,198,0.531839,0.200503
41201,401,5770,207,0.504154,0.202166
41301,393,5661,208,0.512014,0.201221
41401,379,5694,208,0.485738,0.184095
41501,364,5555,210,0.498193,0.181342
41601,391,5660,208,0.509916,0.199377
41701,376,5672,206,0.536611,0.201766
41801,363,5710,214,0.516376,0.187445
41901,366,5586,198,0.489041,0.178989
42001,381,5596,199,0.505338,0.192534
42101,363,5624,194,0.503865,0.182903
42201,362,5590,200,0.501404,0.181508
42301,347,5571,202,0.494574,0.171617
42401,342,5600,201,0.506418,0.173195
42501,342,5555,204,0.531635,0.181819
42601,350,5722,200,0.526711,0.184349
42701,351,5638,201,0.496109,0.174134
42801,347,5587,206,0.485077,0.168322
42901,359,5679,199,0.473573,0.170013
43001,365,5744,212,0.484399,0.176806
43101,361,5754,208,0.508101,0.183425
43201,372,5757,205,0.500784,0.186292
43301,356,5669,202,0.514832,0.18328
43401,369,5709,212,0.524097,0.193392
43501,343,5750,209,0.50658,0.173757
43601,373,5728,206,0.520294,0.19407
43701,356,5685,208,0.48038,0.171015
43801,369,5709,205,0.522419,0.192773
43901,343,5726,219,0.488462,0.167542
44001,344,5700,210,0.495315,0.170388
44101,342,5667,207,0.543853,0.185998
44201,362,5775,210,0.469321,0.169894
44301,363,5643,206,0.499373,0.181273
44401,346,5675,212,0.517418,0.179027
44501,358,5703,208,0.453702,0.162425
44601,347,5683,222,0.472771,0.164052
44701,343,5716,210,0.491046,0.168429
44801,315,5585,203,0.46031,0.144998
44901,348,5637,204,0.469825,0.163499
45001,329,5647,207,0.495371,0.162977
45101,351,5757,212,0.499136,0.175197
45201,341,5695,215,0.525004,0.179026
45301,342,5692,215,0.512736,0.175356
45401,333,5672,215,0.49773,0.165744
45501,337,5752,212,0.506087,0.170551
45601,343,5722,212,0.501106,0.171879
45701,336,5777,213,0.50403,0.169354
45801,344,5708,216,0.552985,0.190227
45901,348,5838,220,0.486883,0.169435
46001,312,5729,208,0.550789,0.171846
46101,344,5765,215,0.553407,0.190372
46201,335,5849,212,0.516735,0.173106
46301,319,5717,205,0.474503,0.151366
46401,319,5823,211,0.475513,0.151689
46501,339,5854,206,0.517837,0.175547
46601,322,5757,215,0.474782,0.15288
46701,301,5659,216,0.498832,0.150149
46801,283,5719,208,0.466121,0.131912
46901,293,5732,212,0.493445,0.144579
47001,290,5765,214,0.50016,0.145046
47101,287,5705,210,0.501362,0.143891
47201,293,5709,206,0.486316,0.14249
47301,313,5669,202,0.483363,0.151293
47401,343,5827,213,0.488805,0.16766
