cycle,Population_size,Deleterious_muts,Beneficial_muts,Mean_fitness,Intrinsic_fitness
35701,244,4597,17,0.509285,0.124265
35801,253,4585,18,0.485416,0.12281
35901,230,4510,17,0.485712,0.111714
36001,243,4574,20,0.479202,0.116446
36101,241,4551,19,0.544328,0.131183
36201,243,4542,18,0.53805,0.130746
36301,251,4589,20,0.514905,0.129241
36401,246,4601,20,0.514572,0.126585
36501,238,4595,19,0.495932,0.118032
36601,234,4501,19,0.481136,0.112586
36701,230,4557,18,0.477955,0.10993
36801,218,4607,17,0.511295,0.111462
36901,213,4428,20,0.489541,0.104272
37001,222,4488,18,0.497582,0.110463
37101,237,4513,18,0.518706,0.122933
37201,208,4519,19,0.531574,0.110567
37301,218,4520,19,0.491942,0.107243
37401,234,4465,19,0.523735,0.122554
37501,218,4479,21,0.504806,0.110048
37601,216,4561,19,0.526337,0.113689
37701,221,4479,19,0.535957,0.118447
37801,231,4509,19,0.498614,0.11518
37901,210,4471,18,0.482799,0.101388
38001,215,4517,17,0.50909,0.109454
38101,202,4483,21,0.52085,0.105212
38201,209,4527,16,0.509032,0.106388
38301,211,4588,16,0.505831,0.10673
38401,208,4422,16,0.504546,0.104945
38501,204,4425,16,0.581712,0.118669
38601,191,4428,18,0.489746,0.0935415
38701,206,4467,17,0.52711,0.108585
38801,203,4497,16,0.530787,0.10775
38901,173,4528,17,0.529679,0.0916345
39001,181,4489,18,0.475406,0.0860485
39101,187,4435,18,0.569614,0.106518
39201,183,4444,18,0.54595,0.0999089
39301,185,4443,19,0.547735,0.101331
39401,183,4451,18,0.499197,0.0913531
39501,184,4438,17,0.491211,0.0903828
39601,185,4399,17,0.542963,0.100448
39701,176,4415,19,0.491761,0.08655
39801,171,4383,18,0.507368,0.0867599
39901,191,4447,18,0.503341,0.0961381
40001,205,4476,18,0.482006,0.0988111
40101,169,4443,17,0.49795,0.0841535
40201,182,4452,18,0.538642,0.0980328
40301,182,4481,18,0.520348,0.0947034
40401,152,4440,17,0.516616,0.0785256
40501,177,4431,19,0.497441,0.0880471
40601,182,4446,19,0.47724,0.0868577
40701,156,4453,17,0.537058,0.083781
40801,154,4381,17,0.559036,0.0860915
40901,153,4384,17,0.508426,0.0777891
41001,150,4442,18,0.519515,0.0779272
41101,165,4407,17,0.510097,0.084166
41201,157,4368,18,0.545464,0.0856378
41301,156,4482,19,0.521487,0.081352
41401,157,4439,19,0.515969,0.0810072
41501,160,4445,20,0.517388,0.0827821
41601,155,4402,20,0.498424,0.0772557
41701,135,4375,19,0.51469,0.0694832
41801,155,4434,20,0.541255,0.0838946
41901,155,4438,20,0.53496,0.0829188
42001,159,4432,21,0.449009,0.0713924
42101,159,4464,21,0.491278,0.0781133
42201,135,4423,21,0.504848,0.0681545
42301,142,4415,22,0.48424,0.0687621
42401,124,4405,19,0.552299,0.068485
42501,129,4414,18,0.526974,0.0679797
42601,134,4394,18,0.512278,0.0686452
42701,124,4410,19,0.530505,0.0657826
42801,121,4459,20,0.506193,0.0612494
42901,119,4476,22,0.467209,0.0555979
43001,129,4490,21,0.472181,0.0609114
43101,133,4463,22,0.532807,0.0708634
43201,122,4460,21,0.498099,0.060768
43301,119,4445,23,0.558703,0.0664857
43401,109,4441,24,0.463747,0.0505484
43501,120,4442,22,0.451509,0.0541811
43601,124,4474,22,0.464763,0.0576306
43701,125,4469,24,0.525444,0.0656805
43801,114,4448,21,0.511823,0.0583478
43901,112,4483,21,0.451384,0.0505551
44001,121,4473,22,0.549646,0.0665072
44101,107,4480,22,0.456079,0.0488005
44201,99,4450,21,0.564468,0.0558823
44301,105,4450,22,0.514151,0.0539858
44401,109,4450,20,0.502703,0.0547946
44501,98,4447,20,0.53705,0.0526309
44601,98,4463,20,0.493816,0.0483939
44701,81,4442,20,0.467984,0.0379067
44801,84,4501,20,0.464777,0.0390413
44901,93,4465,21,0.487129,0.045303
45001,92,4455,21,0.516502,0.0475182
45101,96,4456,21,0.488211,0.0468682
45201,94,4421,20,0.559252,0.0525697
45301,91,4430,21,0.463189,0.0421502
45401,90,4427,20,0.478224,0.0430402
45501,78,4467,20,0.568538,0.0443459
45601,85,4506,21,0.536227,0.0455793
45701,83,4506,21,0.480867,0.0399119
45801,92,4530,21,0.546163,0.050247
45901,89,4460,20,0.531313,0.0472868
46001,80,4496,21,0.445097,0.0356077
46101,76,4518,20,0.549265,0.0417441
46201,65,4439,20,0.54895,0.0356818
46301,70,4439,20,0.584487,0.0409141
46401,74,4475,20,0.464308,0.0343588
46501,78,4482,21,0.571205,0.044554
46601,65,4473,21,0.459456,0.0298646
46701,53,4451,21,0.515135,0.0273022
46801,63,4474,23,0.552595,0.0348135
46901,57,4456,21,0.496265,0.0282871
47001,55,4452,21,0.449016,0.0246959
47101,44,4461,21,0.484885,0.0213349
47201,49,4464,21,0.529164,0.0259291
47301,42,4474,21,0.528458,0.0221952
47401,44,4440,21,0.457478,0.020129
47501,45,4407,21,0.546883,0.0246097
47601,43,4427,21,0.530869,0.0228274
47701,39,4446,21,0.462396,0.0180334
47801,34,4470,21,0.450899,0.0153306
47901,31,4465,21,0.488809,0.0151531
48001,25,4425,21,0.403484,0.0100871
48101,20,4446,21,0.359908,0.00719816
48201,23,4436,21,0.474151,0.0109055
48301,22,4443,21,0.465135,0.010233
48401,18,4447,21,0.82842,0.0149116
48501,15,4433,21,0.517558,0.00776337
48601,13,4426,21,0.804504,0.0104586
48701,8,4423,21,0.523642,0.00418913
48801,9,4435,21,0.455504,0.00409954
48901,3,4447,21,0.564755,0.00169426
