cycle,Population_size,Deleterious_muts,Beneficial_muts,Mean_fitness,Intrinsic_fitness
26901,597,7780,192,0.511728,0.305502
27001,606,7741,202,0.492932,0.298717
27101,558,7727,189,0.461874,0.257726
27201,543,7745,190,0.494271,0.268389
27301,603,7885,195,0.527714,0.318211
27401,617,7818,198,0.473799,0.292334
27501,576,7750,198,0.480975,0.277042
27601,576,7792,211,0.494134,0.284621
27701,573,7696,188,0.491385,0.281564
27801,561,7997,201,0.483051,0.270992
27901,563,7801,204,0.508389,0.286223
28001,558,7772,192,0.47706,0.2662
28101,584,7740,192,0.518853,0.30301
28201,590,7823,202,0.498318,0.294008
28301,560,7800,195,0.512355,0.286919
28401,543,7822,191,0.504131,0.273743
28501,578,7837,206,0.523489,0.302577
28601,566,7680,210,0.496562,0.281054
28701,561,7788,202,0.481061,0.269875
28801,572,7737,212,0.529365,0.302797
28901,572,7784,220,0.498853,0.285344
29001,584,7834,210,0.515978,0.301331
29101,569,7904,207,0.510887,0.290695
29201,570,7836,216,0.523908,0.298628
29301,561,7837,200,0.512664,0.287604
29401,582,7843,206,0.50565,0.294288
29501,551,7850,196,0.505009,0.27826
29601,552,7882,197,0.504887,0.278698
29701,562,7942,211,0.508466,0.285758
29801,593,7979,196,0.514738,0.30524
29901,544,7918,207,0.505852,0.275183
30001,557,7841,211,0.527589,0.293867
30101,518,7826,209,0.512798,0.265629
30201,552,7832,207,0.503377,0.277864
30301,563,7858,200,0.497295,0.279977
30401,575,7960,206,0.542625,0.312009
30501,540,8056,209,0.500742,0.270401
30601,560,7851,207,0.505027,0.282815
30701,571,7991,208,0.485147,0.277019
30801,533,7815,208,0.481766,0.256781
30901,537,7818,206,0.495266,0.265958
31001,529,7776,203,0.507722,0.268585
31101,540,7833,204,0.526663,0.284398
31201,543,7947,208,0.505186,0.274316
31301,556,7873,209,0.47978,0.266758
31401,514,7846,207,0.50453,0.259328
31501,513,7819,210,0.534524,0.274211
31601,529,7857,211,0.5173,0.273652
31701,530,7794,205,0.467043,0.247533
31801,520,7853,201,0.506503,0.263381
31901,512,7850,213,0.535655,0.274255
32001,511,7765,200,0.513621,0.26246
32101,515,7865,207,0.515974,0.265726
32201,516,7810,205,0.543341,0.280364
32301,508,7779,218,0.511073,0.259625
32401,531,7784,211,0.527169,0.279927
32501,542,7984,215,0.482315,0.261415
32601,490,7847,213,0.531921,0.260641
32701,527,7957,214,0.496467,0.261638
32801,510,7936,204,0.493044,0.251453
32901,544,7846,215,0.48461,0.263628
33001,528,7894,217,0.49028,0.258868
33101,545,7847,220,0.531813,0.289838
33201,519,7839,218,0.5142,0.26687
33301,529,7946,223,0.491325,0.259911
33401,513,7985,228,0.478635,0.24554
33501,500,7900,227,0.491389,0.245695
33601,524,7840,227,0.509855,0.267164
33701,507,7870,222,0.508823,0.257973
33801,527,7834,236,0.522805,0.275518
33901,509,7928,224,0.521106,0.265243
34001,557,8037,225,0.487732,0.271667
34101,502,7935,215,0.476188,0.239046
34201,535,7902,222,0.529179,0.283111
34301,529,8098,217,0.487772,0.258032
34401,506,8168,229,0.520814,0.263532
34501,511,8147,220,0.497515,0.25423
34601,491,8129,228,0.508725,0.249784
34701,520,8087,230,0.482373,0.250834
34801,485,8100,228,0.487766,0.236566
34901,500,8063,228,0.490814,0.245407
35001,547,8045,217,0.486671,0.266209
35101,496,7930,225,0.481971,0.239058
35201,487,7892,218,0.50903,0.247898
35301,472,7883,223,0.535307,0.252665
35401,498,8027,229,0.499848,0.248925
35501,528,8061,232,0.48796,0.257643
35601,504,8020,242,0.511558,0.257825
35701,493,8087,221,0.512509,0.252667
35801,478,8078,228,0.493228,0.235763
35901,471,7929,223,0.521229,0.245499
