cycle,Population_size,Deleterious_muts,Beneficial_muts,Mean_fitness,Intrinsic_fitness
38601,611,4586,266,0.499905,0.305442
38701,577,4472,258,0.504277,0.290968
38801,621,4476,257,0.511189,0.317448
38901,634,4531,248,0.478266,0.303221
39001,637,4563,252,0.523457,0.333442
39101,626,4596,269,0.521365,0.326374
39201,587,4606,283,0.520744,0.305677
39301,603,4548,264,0.498088,0.300347
39401,629,4491,273,0.507827,0.319423
39501,598,4500,264,0.517818,0.309655
39601,613,4499,263,0.515306,0.315882
39701,620,4606,268,0.509193,0.3157
39801,591,4550,262,0.499551,0.295235
39901,635,4617,259,0.502002,0.318771
40001,641,4555,255,0.521448,0.334248
40101,566,4551,257,0.5398,0.305527
40201,595,4609,266,0.503837,0.299783
40301,622,4621,263,0.515648,0.320733
40401,624,4597,264,0.526722,0.328675
40501,614,4542,257,0.508661,0.312318
40601,654,4590,274,0.537757,0.351693
40701,629,4653,263,0.528813,0.332623
40801,594,4572,269,0.515437,0.30617
40901,629,4585,273,0.494743,0.311193
41001,606,4612,285,0.528269,0.320131
41101,598,4555,276,0.526029,0.314565
41201,593,4518,282,0.499792,0.296377
41301,625,4662,278,0.498123,0.311327
41401,649,4646,279,0.493862,0.320517
41501,590,4538,272,0.523802,0.309043
41601,629,4664,276,0.518712,0.32627
41701,605,4644,276,0.50064,0.302887
41801,610,4595,273,0.495319,0.302145
41901,590,4492,275,0.533654,0.314856
42001,608,4539,268,0.500198,0.30412
42101,607,4656,272,0.501904,0.304656
42201,587,4519,268,0.523223,0.307132
42301,609,4676,283,0.516694,0.314667
42401,606,4578,277,0.541988,0.328444
42501,608,4586,274,0.506079,0.307696
42601,609,4662,283,0.505408,0.307794
42701,605,4643,280,0.5095,0.308248
42801,610,4694,292,0.493833,0.301238
42901,635,4682,292,0.517438,0.328573
43001,574,4713,292,0.513017,0.294472
43101,599,4677,280,0.508946,0.304859
43201,605,4717,267,0.517532,0.313107
43301,590,4594,271,0.502009,0.296185
43401,579,4579,279,0.521601,0.302007
43501,605,4680,282,0.515106,0.311639
43601,595,4630,282,0.517614,0.30798
43701,588,4664,286,0.493765,0.290334
43801,617,4700,289,0.519779,0.320703
43901,578,4653,292,0.522889,0.30223
44001,575,4648,280,0.487499,0.280312
44101,606,4632,281,0.525305,0.318335
44201,588,4700,284,0.510362,0.300093
44301,582,4599,285,0.520951,0.303194
44401,590,4641,275,0.536565,0.316573
44501,596,4660,280,0.50499,0.300974
44601,561,4603,277,0.50262,0.28197
44701,578,4591,278,0.507411,0.293284
44801,570,4613,273,0.509192,0.290239
44901,597,4636,288,0.515565,0.307792
45001,572,4650,270,0.509553,0.291464
45101,601,4649,275,0.521765,0.313581
45201,598,4463,278,0.5185,0.310063
45301,583,4634,284,0.502063,0.292703
45401,598,4636,285,0.516472,0.30885
45501,574,4606,283,0.512614,0.29424
45601,595,4585,291,0.531588,0.316295
45701,585,4623,297,0.530293,0.310221
45801,614,4738,307,0.485004,0.297793
45901,572,4625,301,0.518695,0.296693
46001,595,4727,299,0.513379,0.30546
46101,548,4656,298,0.524484,0.287417
46201,560,4566,285,0.513342,0.287471
46301,557,4638,282,0.498305,0.277556
46401,569,4622,287,0.542621,0.308751
46501,593,4645,292,0.49069,0.290979
46601,611,4628,288,0.513799,0.313931
46701,571,4654,291,0.532127,0.303844
46801,559,4590,283,0.531954,0.297362
46901,589,4724,289,0.525209,0.309348
47001,561,4649,293,0.54505,0.305773
47101,565,4675,278,0.488255,0.275864
47201,575,4637,285,0.507398,0.291754
47301,566,4677,291,0.494169,0.2797
47401,563,4583,281,0.548094,0.308577
47501,557,4704,291,0.509263,0.28366
47601,558,4640,292,0.512931,0.286215
47701,578,4699,292,0.51241,0.296173
47801,573,4681,289,0.509548,0.291971
47901,533,4652,298,0.511548,0.272655
48001,613,4763,289,0.543419,0.333116
48101,547,4575,299,0.487951,0.266909
48201,560,4626,293,0.518503,0.290362
48301,575,4632,295,0.501021,0.288087
48401,577,4622,294,0.517685,0.298704
48501,542,4716,295,0.538544,0.291891
48601,571,4797,296,0.515707,0.294469
48701,560,4723,286,0.519334,0.290827
48801,542,4673,291,0.518478,0.281015
48901,535,4803,290,0.490968,0.262668
49001,559,4745,288,0.50042,0.279735
49101,557,4681,300,0.503848,0.280644
49201,571,4692,291,0.523675,0.299018
49301,548,4712,297,0.52624,0.288379
49401,538,4809,303,0.493678,0.265599
49501,542,4618,284,0.498748,0.270321
49601,561,4676,291,0.481449,0.270093
49701,561,4659,303,0.531893,0.298392
49801,539,4709,294,0.500066,0.269536
49901,557,4702,296,0.521034,0.290216
