cycle,Population_size,Deleterious_muts,Beneficial_muts,Mean_fitness,Intrinsic_fitness
54101,961,2460,356,0.571075,0.548803
54201,984,2403,363,0.551832,0.543003
54301,1000,2381,371,0.57421,0.57421
54401,988,2440,369,0.54083,0.53434
54501,939,2379,375,0.57141,0.536554
54601,981,2419,365,0.549907,0.539459
54701,967,2457,370,0.559747,0.541275
54801,1012,2452,372,0.545817,0.552367
54901,1029,2507,368,0.570128,0.586662
55001,1030,2511,363,0.555918,0.572596
55101,1018,2405,377,0.590293,0.600918
55201,971,2496,365,0.548145,0.532249
55301,997,2350,369,0.573656,0.571935
55401,994,2424,360,0.57578,0.572325
55501,967,2534,375,0.583697,0.564435
55601,1003,2512,394,0.566685,0.568385
55701,972,2450,383,0.572806,0.556768
55801,1018,2509,387,0.556599,0.566618
55901,1019,2471,372,0.566886,0.577657
56001,960,2462,366,0.576053,0.553011
56101,1013,2499,387,0.553731,0.560929
56201,970,2460,381,0.56055,0.543733
56301,962,2412,369,0.568531,0.546927
56401,998,2429,372,0.556017,0.554905
56501,1020,2484,363,0.554818,0.565914
56601,1037,2550,377,0.54254,0.562614
56701,1061,2501,391,0.561843,0.596116
56801,1060,2521,383,0.55839,0.591894
56901,1002,2480,372,0.561518,0.562641
57001,956,2462,368,0.538025,0.514352
57101,992,2523,373,0.58485,0.580171
57201,996,2618,394,0.55402,0.551804
57301,1019,2540,386,0.54104,0.55132
57401,997,2475,387,0.555167,0.553501
57501,1058,2450,377,0.546293,0.577978
57601,1013,2570,380,0.534727,0.541678
57701,1014,2478,390,0.562867,0.570747
57801,1065,2559,380,0.55717,0.593386
57901,1018,2584,395,0.544066,0.553859
58001,1011,2495,385,0.586253,0.592702
58101,1031,2497,372,0.564664,0.582169
58201,1009,2555,391,0.554095,0.559082
58301,1028,2579,375,0.548385,0.563739
58401,1040,2533,380,0.554486,0.576665
58501,1017,2509,380,0.574176,0.583937
58601,1055,2544,373,0.576521,0.60823
58701,1038,2554,368,0.548649,0.569498
58801,1028,2473,380,0.562893,0.578654
58901,981,2593,387,0.550641,0.540179
59001,1006,2523,378,0.561263,0.56463
59101,1010,2529,372,0.548183,0.553665
59201,1007,2569,374,0.555559,0.559448
59301,1003,2493,385,0.555046,0.556711
59401,1028,2534,389,0.547237,0.56256
59501,968,2454,382,0.559989,0.542069
59601,1005,2605,398,0.548584,0.551327
59701,1064,2604,389,0.560153,0.596003
59801,1059,2596,387,0.589003,0.623754
59901,1024,2629,398,0.541784,0.554787
60001,1019,2642,398,0.525021,0.534996
60101,1039,2552,387,0.544677,0.56592
60201,995,2556,390,0.556545,0.553762
60301,1024,2497,390,0.556491,0.569847
60401,1039,2523,397,0.563148,0.585111
60501,1020,2570,382,0.555791,0.566906
60601,1044,2671,399,0.544841,0.568814
60701,1049,2551,389,0.542908,0.569511
60801,962,2541,396,0.531527,0.511329
60901,975,2476,391,0.568511,0.554298
61001,987,2549,400,0.56099,0.553697
61101,1014,2551,393,0.559729,0.567565
61201,1061,2573,392,0.565721,0.60023
61301,1058,2567,397,0.543455,0.574976
61401,1024,2522,400,0.547768,0.560915
61501,1066,2641,400,0.548497,0.584698
61601,1045,2602,397,0.538967,0.56322
61701,1035,2664,404,0.550532,0.5698
61801,1022,2617,405,0.542194,0.554122
61901,1040,2640,410,0.586744,0.610214
62001,1026,2587,406,0.550987,0.565313
62101,1051,2601,410,0.570289,0.599373
62201,1059,2563,404,0.597326,0.632569
62301,1069,2683,410,0.55739,0.59585
62401,1052,2665,409,0.560846,0.59001
62501,1010,2612,425,0.556876,0.562445
62601,1011,2708,410,0.577665,0.584019
62701,1078,2728,419,0.563495,0.607448
62801,1022,2688,417,0.55362,0.5658
62901,1050,2637,411,0.55985,0.587842
63001,1086,2589,403,0.584671,0.634953
63101,1062,2628,430,0.538276,0.571649
63201,1028,2627,403,0.563585,0.579365
63301,1011,2571,409,0.570904,0.577184
63401,1061,2672,422,0.55183,0.585492
63501,1067,2729,414,0.555315,0.592521
63601,1093,2693,425,0.55895,0.610932
63701,1052,2619,401,0.569777,0.599405
63801,1051,2586,406,0.561605,0.590247
63901,1067,2671,412,0.554733,0.5919
64001,1064,2624,417,0.54692,0.581923
64101,1071,2787,432,0.546224,0.585006
64201,1043,2654,422,0.553973,0.577793
64301,1024,2692,424,0.553079,0.566353
64401,1101,2717,425,0.550406,0.605997
64501,1062,2730,427,0.541968,0.57557
64601,1078,2719,431,0.562698,0.606589
64701,1057,2688,436,0.555325,0.586978
64801,1113,2705,437,0.550612,0.612831
64901,1134,2701,425,0.546901,0.620186
65001,1064,2675,425,0.564046,0.600145
65101,1087,2772,431,0.552528,0.600598
65201,1046,2806,421,0.551636,0.577011
65301,1098,2744,424,0.566376,0.621881
65401,1085,2716,433,0.531797,0.576999
65501,1072,2780,435,0.554169,0.594069
65601,1118,2681,429,0.551815,0.616929
65701,1059,2734,431,0.578141,0.612251
65801,1075,2746,439,0.563623,0.605895
65901,1081,2725,435,0.567387,0.613346
66001,1081,2845,435,0.552735,0.597507
66101,1102,2752,429,0.557082,0.613904
66201,1093,2770,434,0.575718,0.62926
66301,1135,2751,440,0.559142,0.634627
66401,1094,2797,453,0.549272,0.600904
66501,1135,2850,446,0.551253,0.625672
66601,1108,2772,449,0.587603,0.651064
66701,1107,2850,460,0.564041,0.624393
66801,1082,2780,460,0.547073,0.591933
66901,1126,2876,469,0.567651,0.639175
67001,1125,2849,465,0.58585,0.659082
67101,1123,2828,456,0.580069,0.651417
67201,1111,2703,456,0.564727,0.627412
67301,1101,2803,461,0.541341,0.596017
67401,1074,2808,460,0.558878,0.600235
67501,1066,2730,452,0.563706,0.600911
67601,1088,2848,463,0.567828,0.617797
67701,1121,2773,442,0.55214,0.618949
67801,1106,2762,455,0.582557,0.644308
67901,1107,2878,464,0.564953,0.625403
68001,1099,2771,454,0.55647,0.611561
68101,1161,2763,445,0.541175,0.628304
68201,1144,2839,455,0.575798,0.658713
68301,1146,2816,450,0.577797,0.662155
68401,1144,2802,459,0.557968,0.638315
