cycle,Population_size,Deleterious_muts,Beneficial_muts,Mean_fitness,Intrinsic_fitness
31101,739,2614,204,0.511755,0.378187
31201,736,2680,208,0.497835,0.366406
31301,787,2619,207,0.516841,0.406754
31401,787,2596,216,0.517408,0.4072
31501,740,2663,214,0.53661,0.397091
31601,761,2602,212,0.540529,0.411342
31701,727,2607,209,0.552899,0.401957
31801,777,2605,226,0.539822,0.419442
31901,774,2669,235,0.53248,0.41214
32001,746,2551,232,0.52821,0.394045
32101,707,2545,230,0.537889,0.380287
32201,780,2626,226,0.524399,0.409031
32301,757,2652,218,0.526658,0.39868
32401,746,2690,230,0.51556,0.384608
32501,750,2699,221,0.513351,0.385013
32601,718,2574,227,0.518072,0.371976
32701,796,2835,230,0.523417,0.41664
32801,734,2614,234,0.540015,0.396371
32901,785,2631,244,0.530437,0.416393
33001,768,2688,234,0.529874,0.406943
33101,781,2653,232,0.522263,0.407887
33201,750,2643,236,0.525907,0.39443
33301,768,2722,229,0.508066,0.390195
33401,814,2737,226,0.511587,0.416432
33501,791,2659,238,0.515646,0.407876
33601,765,2734,226,0.537137,0.41091
33701,771,2702,236,0.515658,0.397573
33801,777,2701,240,0.530924,0.412528
33901,759,2659,230,0.517229,0.392577
34001,746,2662,229,0.499934,0.372951
34101,737,2711,243,0.520265,0.383435
34201,769,2702,236,0.523351,0.402457
34301,760,2720,239,0.509666,0.387346
34401,772,2729,230,0.5368,0.414409
34501,780,2761,238,0.537505,0.419254
34601,766,2769,239,0.52545,0.402495
34701,748,2764,230,0.537958,0.402393
34801,787,2674,237,0.523914,0.412321
34901,759,2739,223,0.561624,0.426272
35001,762,2742,215,0.535623,0.408144
35101,763,2705,225,0.520082,0.396822
35201,762,2612,232,0.554507,0.422534
35301,768,2648,226,0.519986,0.399349
35401,756,2698,218,0.53587,0.405118
35501,766,2709,226,0.531954,0.407477
35601,780,2623,230,0.516262,0.402684
35701,769,2709,237,0.512066,0.393779
35801,766,2802,221,0.533855,0.408933
35901,751,2711,227,0.533083,0.400345
36001,740,2675,235,0.538287,0.398333
36101,751,2737,228,0.538857,0.404682
36201,752,2809,228,0.527765,0.39688
36301,798,2759,225,0.536523,0.428146
36401,745,2727,230,0.53937,0.401831
36501,745,2710,228,0.530515,0.395233
36601,758,2791,234,0.523713,0.396974
36701,744,2723,221,0.503823,0.374844
36801,776,2747,242,0.510293,0.395988
36901,786,2798,225,0.525975,0.413416
37001,763,2774,230,0.520453,0.397106
37101,755,2760,239,0.543439,0.410296
37201,728,2669,230,0.520328,0.378799
37301,795,2776,229,0.508644,0.404372
37401,782,2686,239,0.526222,0.411505
37501,783,2665,244,0.521245,0.408135
37601,768,2668,251,0.526197,0.404119
37701,787,2773,232,0.541293,0.425997
37801,800,2706,247,0.523723,0.418978
37901,757,2739,243,0.509736,0.38587
38001,746,2761,244,0.512974,0.382679
38101,796,2694,250,0.545247,0.434017
38201,784,2740,246,0.53375,0.41846
38301,783,2666,257,0.500906,0.392209
38401,798,2758,252,0.534254,0.426334
38501,766,2700,248,0.527036,0.403709
38601,774,2692,243,0.548003,0.424154
38701,803,2733,236,0.523897,0.42069
38801,796,2816,253,0.524043,0.417138
38901,766,2870,250,0.5064,0.387902
39001,785,2785,230,0.516862,0.405737
39101,800,2676,254,0.53648,0.429184
39201,766,2766,250,0.535028,0.409832
39301,806,2838,245,0.539902,0.435161
39401,770,2789,245,0.514445,0.396123
39501,793,2671,235,0.540782,0.428841
39601,778,2737,253,0.527574,0.410453
39701,784,2794,240,0.532626,0.417579
39801,776,2948,251,0.531181,0.412197
39901,781,2800,253,0.548802,0.428614
40001,825,2709,248,0.513706,0.423808
40101,804,2764,254,0.532211,0.427898
40201,776,2773,257,0.513669,0.398607
40301,829,2793,256,0.51825,0.429629
40401,806,2743,263,0.527188,0.424914
40501,776,2761,255,0.537905,0.417414
40601,759,2870,250,0.521873,0.396101
40701,821,2786,262,0.548583,0.450387
