cycle,Population_size,Deleterious_muts,Beneficial_muts,Mean_fitness,Intrinsic_fitness
55001,615,3453,305,0.522346,0.321243
55101,640,3449,300,0.524031,0.33538
55201,641,3471,309,0.492028,0.31539
55301,610,3505,311,0.506692,0.309082
55401,616,3431,310,0.527864,0.325164
55501,576,3392,311,0.497225,0.286401
55601,617,3536,302,0.490256,0.302488
55701,600,3471,301,0.516193,0.309716
55801,595,3418,311,0.519065,0.308844
55901,610,3466,305,0.520904,0.317751
56001,626,3509,310,0.535966,0.335515
56101,626,3486,312,0.502842,0.314779
56201,594,3416,315,0.496771,0.295082
56301,604,3436,316,0.512865,0.309771
56401,616,3378,302,0.538874,0.331946
56501,641,3398,304,0.524688,0.336325
56601,643,3551,312,0.511546,0.328924
56701,609,3409,321,0.515288,0.31381
56801,596,3393,316,0.539111,0.32131
56901,586,3448,316,0.521135,0.305385
57001,613,3439,314,0.497976,0.305259
57101,588,3311,306,0.548456,0.322492
57201,557,3355,301,0.502356,0.279812
57301,631,3476,322,0.511717,0.322893
57401,610,3377,311,0.514996,0.314148
57501,610,3509,314,0.509795,0.310975
57601,581,3477,313,0.509599,0.296077
57701,607,3384,314,0.499475,0.303181
57801,597,3433,310,0.488159,0.291431
57901,619,3507,325,0.495466,0.306693
58001,647,3492,318,0.516942,0.334461
58101,632,3525,322,0.528094,0.333756
58201,620,3570,329,0.519586,0.322143
58301,588,3519,321,0.519188,0.305282
58401,588,3544,321,0.485531,0.285492
58501,638,3475,329,0.529674,0.337932
58601,617,3468,330,0.524116,0.32338
58701,585,3437,337,0.479179,0.28032
58801,632,3536,331,0.554491,0.350438
58901,620,3556,330,0.473952,0.29385
59001,644,3527,336,0.506938,0.326468
59101,586,3449,327,0.499337,0.292611
59201,618,3513,326,0.51141,0.316051
59301,602,3461,333,0.555525,0.334426
59401,606,3504,333,0.531337,0.32199
59501,645,3556,328,0.506896,0.326948
59601,605,3389,331,0.508004,0.307342
59701,654,3441,337,0.541829,0.354356
59801,618,3468,338,0.521389,0.322219
59901,594,3406,329,0.5004,0.297238
60001,604,3513,332,0.490756,0.296416
60101,602,3464,324,0.503113,0.302874
60201,620,3503,347,0.483231,0.299603
60301,601,3484,336,0.526969,0.316708
60401,612,3496,329,0.520133,0.318322
60501,583,3564,330,0.539577,0.314573
60601,590,3555,342,0.521781,0.307851
60701,616,3602,335,0.512425,0.315654
60801,625,3479,336,0.532723,0.332952
60901,620,3545,342,0.494715,0.306723
61001,614,3486,333,0.509449,0.312802
61101,611,3522,346,0.501288,0.306287
61201,606,3558,346,0.502276,0.304379
61301,621,3544,347,0.521978,0.324148
61401,589,3546,333,0.530631,0.312542
61501,609,3628,340,0.475937,0.289845
61601,606,3415,331,0.518811,0.314399
61701,643,3518,330,0.527293,0.339049
61801,611,3546,333,0.519485,0.317405
61901,619,3435,343,0.507137,0.313918
62001,631,3496,340,0.502638,0.317165
62101,584,3502,343,0.488379,0.285213
62201,596,3492,352,0.535125,0.318935
62301,632,3615,348,0.520059,0.328678
62401,638,3635,349,0.50254,0.32062
62501,609,3520,355,0.525021,0.319738
62601,610,3580,343,0.505488,0.308348
62701,593,3541,344,0.520706,0.308779
62801,564,3406,345,0.50705,0.285976
62901,627,3548,345,0.512514,0.321346
63001,623,3569,348,0.515207,0.320974
63101,619,3609,356,0.498253,0.308418
63201,613,3604,348,0.535445,0.328228
63301,611,3546,350,0.501889,0.306654
63401,610,3510,348,0.549599,0.335255
63501,621,3579,348,0.515949,0.320405
63601,610,3503,348,0.535265,0.326512
63701,595,3491,351,0.544142,0.323765
63801,667,3524,358,0.509768,0.340016
63901,616,3603,338,0.505117,0.311152
64001,629,3621,336,0.500518,0.314826
64101,605,3581,340,0.510822,0.309047
64201,589,3589,348,0.507136,0.298703
64301,609,3514,353,0.507154,0.308857
64401,589,3458,343,0.499589,0.294258
64501,613,3540,338,0.519841,0.318662
64601,566,3532,345,0.513261,0.290506
64701,630,3577,340,0.540355,0.340424
64801,587,3498,344,0.506469,0.297297
64901,631,3629,355,0.497333,0.313817
65001,600,3596,362,0.483602,0.290161
65101,605,3492,353,0.511371,0.30938
65201,600,3502,356,0.539162,0.323497
65301,593,3533,359,0.504838,0.299369
65401,607,3601,355,0.524157,0.318163
65501,590,3574,371,0.520718,0.307223
65601,630,3682,370,0.490995,0.309327
65701,605,3635,361,0.50438,0.30515
65801,604,3502,365,0.545976,0.32977
65901,602,3563,360,0.503193,0.302922
66001,588,3569,358,0.510145,0.299965
66101,624,3577,371,0.5487,0.342389
66201,618,3695,375,0.524042,0.323858
66301,598,3478,362,0.49064,0.293403
66401,647,3675,351,0.506821,0.327913
66501,630,3557,362,0.491218,0.309467
66601,593,3541,369,0.502663,0.298079
66701,610,3531,363,0.488935,0.29825
66801,594,3585,355,0.49726,0.295372
66901,621,3593,363,0.507609,0.315225
67001,631,3628,378,0.491898,0.310387
67101,602,3596,370,0.511916,0.308174
67201,601,3453,374,0.534646,0.321322
67301,593,3468,377,0.498314,0.2955
67401,603,3605,382,0.505798,0.304996
67501,608,3558,364,0.535472,0.325567
67601,610,3503,369,0.502487,0.306517
67701,622,3577,368,0.522834,0.325203
67801,636,3743,369,0.496451,0.315743
67901,604,3592,367,0.527262,0.318466
68001,597,3617,373,0.512518,0.305973
68101,604,3543,372,0.511347,0.308854
68201,621,3537,376,0.531822,0.330261
68301,590,3440,378,0.523529,0.308882
68401,614,3593,382,0.481839,0.295849
68501,592,3615,374,0.517203,0.306184
68601,592,3629,371,0.493907,0.292393
68701,559,3623,368,0.484959,0.271092
68801,607,3594,380,0.510461,0.30985
68901,580,3645,372,0.514017,0.29813
69001,617,3636,371,0.481749,0.297239
